Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,11.790000,12.180000,11.580000,12.040000,11.561312,20750000
2020-06-02,12.240000,12.700000,12.110000,12.690000,12.231184,21763900
2020-06-03,13.090000,13.210000,12.860000,13.080000,12.607084,24102100
2020-06-04,12.990000,13.430000,12.670000,13.190000,12.713105,22497000
2020-06-05,14.220000,15.010000,14.210000,14.520000,13.995020,27776900
2020-06-08,15.500000,16.450001,15.190000,16.400000,15.807048,36372000
2020-06-09,15.620000,15.620000,14.840000,15.430000,14.872120,23805800
2020-06-10,15.120000,15.240000,14.210000,14.510000,13.985380,26440800
2020-06-11,12.600000,13.250000,12.230000,12.280000,11.836006,27855000
2020-06-12,13.170000,13.310000,12.310000,12.780000,12.317930,20073300
2020-06-15,11.950000,13.280000,11.710000,13.030000,12.558891,19678100
2020-06-16,14.100000,14.140000,13.060000,13.530000,13.040812,23520500
2020-06-17,13.450000,13.460000,12.930000,12.960000,12.491424,15676200
2020-06-18,12.730000,13.330000,12.650000,13.190000,12.713105,14375100
2020-06-19,13.780000,13.800000,12.950000,13.040000,12.568530,29721000
2020-06-22,12.930000,13.130000,12.710000,13.020000,12.549253,12853300
2020-06-23,13.180000,13.250000,12.960000,13.000000,12.529977,13303300
2020-06-24,12.670000,12.700000,11.610000,11.860000,11.431192,18726000
2020-06-25,11.580000,12.430000,11.510000,12.430000,11.980584,12866700
2020-06-26,12.310000,12.310000,11.820000,11.930000,11.498663,16419700
2020-06-29,12.010000,12.560000,11.840000,12.420000,11.970946,16714300
2020-06-30,12.260000,13.160000,12.120000,12.980000,12.510698,21171100
2020-07-01,13.190000,13.310000,12.400000,12.470000,12.019138,15603200
2020-07-02,12.790000,13.110000,12.570000,12.570000,12.115522,15125100
2020-07-06,12.950000,13.210000,12.720000,13.030000,12.558891,13644000
2020-07-07,12.780000,12.850000,12.410000,12.410000,11.961308,10967300
2020-07-08,12.420000,12.670000,12.190000,12.470000,12.019138,13122400
2020-07-09,12.470000,12.580000,11.700000,11.780000,11.354087,16112800
2020-07-10,11.740000,12.090000,11.670000,12.060000,11.623961,12895000
